avg_rev_last_1000,time_to_converge,avg_regret_of_seller,no_sale_rate,price_volatility,winner_entropy,auction_type,alpha,gamma,reserve_price,init,exploration,asynchronous,n_bidders,median_opp_past_bid_index,winner_bid_index_state,auction_type_coded,alpha_coded,gamma_coded,reserve_price_coded,init_coded,exploration_coded,asynchronous_coded,n_bidders_coded,median_opp_past_bid_index_coded,winner_bid_index_state_coded,cell_id,replicate,seed,auction_type_code,theoretical_revenue,ratio_to_theory
0.6352000000000001,95644,0.344794,0.20573,0.3628166169899058,0.6931430242735943,second,0.1,0.95,0.5,zeros,boltzmann,1,2,False,True,-1,1,1,1,-1,1,1,-1,-1,1,236,0,420236,0,1.0,0.6352000000000001
0.8503999999999999,1000,0.15187199999999998,0.04924,0.23686725315247775,1.3862667441098968,second,0.1,0.95,0.5,zeros,boltzmann,1,4,False,False,-1,1,1,1,-1,1,1,1,-1,-1,238,0,420238,0,1.0,0.8503999999999999
0.8464,1000,0.14838599999999996,0.04744,0.23412901358866225,1.3862769877508636,second,0.1,0.95,0.5,zeros,boltzmann,1,4,True,True,-1,1,1,1,-1,1,1,1,1,1,239,0,420239,0,1.0,0.8464
0.9967999999999999,74167,0.177586,0.07428,0.27206398623118055,0.6931318854394075,second,0.1,0.95,0.5,random,egreedy,0,2,False,False,-1,1,1,1,1,-1,-1,-1,-1,-1,240,0,420240,0,1.0,0.9967999999999999
0.9994000000000001,75187,0.17924199999999998,0.07622,0.2746516073792396,0.6930202205638758,second,0.1,0.95,0.5,random,egreedy,0,2,True,True,-1,1,1,1,1,-1,-1,-1,1,1,241,0,420241,0,1.0,0.9994000000000001
0.9992000000000001,25507,0.033789999999999994,0.01165,0.1306087129559127,1.386189378774887,second,0.1,0.95,0.5,random,egreedy,0,4,False,True,-1,1,1,1,1,-1,-1,1,-1,1,242,0,420242,0,1.0,0.9992000000000001
0.9987999999999999,27834,0.032914,0.01136,0.12896305131315713,1.386293520922028,second,0.1,0.95,0.5,random,egreedy,0,4,True,False,-1,1,1,1,1,-1,-1,1,1,-1,243,0,420243,0,1.0,0.9987999999999999
0.9,85366,0.20953400000000003,0.07962,0.2741195046763364,0.6931290647457098,second,0.1,0.95,0.5,random,egreedy,1,2,False,True,-1,1,1,1,1,-1,1,-1,-1,1,244,0,420244,0,1.0,0.9
0.7999999999999999,87597,0.23324599999999998,0.0816,0.27676253988572946,0.6931288549458141,second,0.1,0.95,0.5,random,egreedy,1,2,True,False,-1,1,1,1,1,-1,1,-1,1,-1,245,0,420245,0,1.0,0.7999999999999999
1.0,28502,0.037025999999999996,0.01225,0.13429771153671977,1.3813558952571292,second,0.1,0.95,0.5,random,egreedy,1,4,False,False,-1,1,1,1,1,-1,1,1,-1,-1,246,0,420246,0,1.0,1.0
0.6588,53968,0.34690999999999994,0.20876,0.36450109999834024,0.6931413584278309,second,0.1,0.95,0.5,zeros,boltzmann,1,2,True,False,-1,1,1,1,-1,1,1,-1,1,-1,237,0,420237,0,1.0,0.6588
1.0,96130,0.05534999999999999,0.01898,0.16239943811479152,1.383802448618514,second,0.1,0.95,0.5,random,egreedy,1,4,True,True,-1,1,1,1,1,-1,1,1,1,1,247,0,420247,0,1.0,1.0
0.6574000000000001,74898,0.34914600000000007,0.21172,0.3660555568271024,0.6931380963125304,second,0.1,0.95,0.5,zeros,boltzmann,0,2,True,True,-1,1,1,1,-1,1,-1,-1,1,1,233,0,420233,0,1.0,0.6574000000000001
0.8534,1000,0.151496,0.04914,0.23683108323022128,1.3862884135545464,second,0.1,0.95,0.5,random,boltzmann,0,4,False,False,-1,1,1,1,1,1,-1,1,-1,-1,250,0,420250,0,1.0,0.8534
0.8543999999999999,1000,0.15186599999999997,0.04881,0.23654749638074798,1.386241680260956,second,0.1,0.95,0.5,random,boltzmann,0,4,True,True,-1,1,1,1,1,1,-1,1,1,1,251,0,420251,0,1.0,0.8543999999999999
1.0,90946,0.041527999999999995,0.01428,0.14287695831028877,1.384572952691303,second,0.1,0.95,0.5,zeros,egreedy,1,4,True,False,-1,1,1,1,-1,-1,1,1,1,-1,231,0,420231,0,1.0,1.0
0.661,86111,0.346132,0.20777,0.3639195495930385,0.6931306878253758,second,0.1,0.95,0.5,random,boltzmann,0,2,False,True,-1,1,1,1,1,1,-1,-1,-1,1,248,0,420248,0,1.0,0.661
0.853,1000,0.15073399999999998,0.04837,0.23558026497141055,1.3862678357272102,second,0.1,0.95,0.5,random,boltzmann,1,4,False,True,-1,1,1,1,1,1,1,1,-1,1,254,0,420254,0,1.0,0.853
0.852,1000,0.15166399999999997,0.04895,0.2365105306408152,1.3862940965149753,second,0.1,0.95,0.5,random,boltzmann,1,4,True,False,-1,1,1,1,1,1,1,1,1,-1,255,0,420255,0,1.0,0.852
0.8000000000000002,67104,0.2812299999999999,0.0,0.18692160683024311,0.6931471787579453,first,0.01,0.0,0.0,zeros,egreedy,0,2,False,True,1,-1,-1,-1,-1,-1,-1,-1,-1,1,256,0,420256,1,0.5,1.6000000000000003
0.8000000000000002,64748,0.27768799999999993,0.0,0.18628090255310661,0.693145180556612,first,0.01,0.0,0.0,zeros,egreedy,0,2,True,False,1,-1,-1,-1,-1,-1,-1,-1,1,-1,257,0,420257,1,0.5,1.6000000000000003
0.8000000000000002,60324,0.15888799999999995,0.0,0.10826358324016436,1.3862612365608593,first,0.01,0.0,0.0,zeros,egreedy,0,4,False,False,1,-1,-1,-1,-1,-1,-1,1,-1,-1,258,0,420258,1,0.75,1.0666666666666669
0.8000000000000002,61028,0.15861199999999998,0.0,0.10849439366160814,1.3862928835785422,first,0.01,0.0,0.0,zeros,egreedy,0,4,True,True,1,-1,-1,-1,-1,-1,-1,1,1,1,259,0,420259,1,0.75,1.0666666666666669
0.8000000000000002,55708,0.26356999999999997,0.0,0.18405883597371792,0.6931140503920744,first,0.01,0.0,0.0,zeros,egreedy,1,2,False,False,1,-1,-1,-1,-1,-1,1,-1,-1,-1,260,0,420260,1,0.5,1.6000000000000003
0.8000000000000002,71894,0.28323599999999993,0.0,0.1898814585577012,0.6931448043560633,first,0.01,0.0,0.0,zeros,egreedy,1,2,True,True,1,-1,-1,-1,-1,-1,1,-1,1,1,261,0,420261,1,0.5,1.6000000000000003
0.8000000000000002,62657,0.15957999999999997,0.0,0.10921457595028237,1.3862916119254511,first,0.01,0.0,0.0,zeros,egreedy,1,4,False,True,1,-1,-1,-1,-1,-1,1,1,-1,1,262,0,420262,1,0.75,1.0666666666666669
0.8000000000000002,61527,0.15970399999999998,0.0,0.10934089986825606,1.3862939443741498,first,0.01,0.0,0.0,zeros,egreedy,1,4,True,False,1,-1,-1,-1,-1,-1,1,1,1,-1,263,0,420263,1,0.75,1.0666666666666669
0.6584,83450,0.34529599999999994,0.20745,0.3641146418149097,0.6931400641625405,second,0.1,0.95,0.5,random,boltzmann,0,2,True,False,-1,1,1,1,1,1,-1,-1,1,-1,249,0,420249,0,1.0,0.6584
0.6467999999999999,97113,0.34624,0.20758,0.3636023410265671,0.6931443662264312,second,0.1,0.95,0.5,random,boltzmann,1,2,True,True,-1,1,1,1,1,1,1,-1,1,1,253,0,420253,0,1.0,0.6467999999999999
0.8488000000000001,1000,0.15238999999999997,0.0,0.18681565218150215,1.3862853272865743,first,0.01,0.0,0.0,zeros,boltzmann,0,4,False,True,1,-1,-1,-1,-1,1,-1,1,-1,1,266,0,420266,1,0.75,1.1317333333333335
0.8514,1000,0.15219199999999997,0.0,0.1877721894637222,1.386286166862373,first,0.01,0.0,0.0,zeros,boltzmann,0,4,True,False,1,-1,-1,-1,-1,1,-1,1,1,-1,267,0,420267,1,0.75,1.1352
0.6842,1000,0.31930400000000003,0.0,0.2727609861838749,0.6931381917310123,first,0.01,0.0,0.0,zeros,boltzmann,1,2,False,True,1,-1,-1,-1,-1,1,1,-1,-1,1,268,0,420268,1,0.5,1.3684
0.6494000000000001,98788,0.32161999999999996,0.0,0.27258718898730366,0.6931465533578143,first,0.01,0.0,0.0,zeros,boltzmann,1,2,True,False,1,-1,-1,-1,-1,1,1,-1,1,-1,269,0,420269,1,0.5,1.2988000000000002
0.8452000000000001,1000,0.15181599999999998,0.0,0.18631345132330085,1.386286286452004,first,0.01,0.0,0.0,zeros,boltzmann,1,4,False,False,1,-1,-1,-1,-1,1,1,1,-1,-1,270,0,420270,1,0.75,1.1269333333333333
0.8442000000000001,1000,0.15134599999999998,0.0,0.18736805566584716,1.386271899044726,first,0.01,0.0,0.0,zeros,boltzmann,1,4,True,True,1,-1,-1,-1,-1,1,1,1,1,1,271,0,420271,1,0.75,1.1256000000000002
0.8000000000000002,63638,0.27371399999999996,0.0,0.18604366746546358,0.6931467933578954,first,0.01,0.0,0.0,random,egreedy,0,2,False,False,1,-1,-1,-1,1,-1,-1,-1,-1,-1,272,0,420272,1,0.5,1.6000000000000003
0.8000000000000002,68452,0.27796599999999994,0.0,0.18662503273676873,0.6931450587564447,first,0.01,0.0,0.0,random,egreedy,0,2,True,True,1,-1,-1,-1,1,-1,-1,-1,1,1,273,0,420273,1,0.5,1.6000000000000003
0.8000000000000002,62371,0.15969399999999995,0.0,0.1088366958520884,1.3862855726217274,first,0.01,0.0,0.0,random,egreedy,0,4,False,True,1,-1,-1,-1,1,-1,-1,1,-1,1,274,0,420274,1,0.75,1.0666666666666669
0.8000000000000002,59685,0.15886599999999995,0.0,0.10829401665835467,1.3862906783533506,first,0.01,0.0,0.0,random,egreedy,0,4,True,False,1,-1,-1,-1,1,-1,-1,1,1,-1,275,0,420275,1,0.75,1.0666666666666669
0.8000000000000002,58628,0.268436,0.0,0.18667542394219971,0.6931469355579254,first,0.01,0.0,0.0,random,egreedy,1,2,False,True,1,-1,-1,-1,1,-1,1,-1,-1,1,276,0,420276,1,0.5,1.6000000000000003
0.8000000000000002,64011,0.27158599999999994,0.0,0.18617584323429287,0.6931456667571814,first,0.01,0.0,0.0,random,egreedy,1,2,True,False,1,-1,-1,-1,1,-1,1,-1,1,-1,277,0,420277,1,0.5,1.6000000000000003
0.8000000000000002,61688,0.15915999999999997,0.0,0.1075625139163268,1.386284006450718,first,0.01,0.0,0.0,random,egreedy,1,4,False,False,1,-1,-1,-1,1,-1,1,1,-1,-1,278,0,420278,1,0.75,1.0666666666666669
0.8000000000000002,64030,0.16022999999999998,0.0,0.1123082681729177,1.3862925034277556,first,0.01,0.0,0.0,random,egreedy,1,4,True,True,1,-1,-1,-1,1,-1,1,1,1,1,279,0,420279,1,0.75,1.0666666666666669
0.6806,1000,0.32103799999999993,0.0,0.27278233549113845,0.6931462827576768,first,0.01,0.0,0.0,random,boltzmann,0,2,False,True,1,-1,-1,-1,1,1,-1,-1,-1,1,280,0,420280,1,0.5,1.3612
0.6694000000000001,76995,0.31970799999999994,0.0,0.27201101951207785,0.6931471797579454,first,0.01,0.0,0.0,zeros,boltzmann,0,2,True,True,1,-1,-1,-1,-1,1,-1,-1,1,1,265,0,420265,1,0.5,1.3388000000000002
0.8464,1000,0.15238599999999997,0.0,0.1862119947908834,1.3862911671259308,first,0.01,0.0,0.0,random,boltzmann,0,4,False,False,1,-1,-1,-1,1,1,-1,1,-1,-1,282,0,420282,1,0.75,1.1285333333333334
0.6922,56987,0.32110399999999995,0.0,0.2730908661672887,0.6931320554816892,first,0.01,0.0,0.0,random,boltzmann,0,2,True,False,1,-1,-1,-1,1,1,-1,-1,1,-1,281,0,420281,1,0.5,1.3844
0.8504,1000,0.15254599999999996,0.0,0.18700298897076484,1.3862830837001912,first,0.01,0.0,0.0,random,boltzmann,0,4,True,True,1,-1,-1,-1,1,1,-1,1,1,1,283,0,420283,1,0.75,1.1338666666666668
0.6858000000000001,1000,0.315088,0.0,0.2716106630012894,0.693136415719318,first,0.01,0.0,0.0,random,boltzmann,1,2,True,True,1,-1,-1,-1,1,1,1,-1,1,1,285,0,420285,1,0.5,1.3716000000000002
0.8522000000000001,1000,0.15285799999999997,0.0,0.18777122206557637,1.386264396561904,first,0.01,0.0,0.0,random,boltzmann,1,4,False,True,1,-1,-1,-1,1,1,1,1,-1,1,286,0,420286,1,0.75,1.1362666666666668
0.8448,1000,0.15206199999999997,0.0,0.18668033682206595,1.3862758832742217,first,0.01,0.0,0.0,random,boltzmann,1,4,True,False,1,-1,-1,-1,1,1,1,1,1,-1,287,0,420287,1,0.75,1.1264
0.8000000000000002,62454,0.29411799999999994,0.076,0.2404092387492627,0.6931469835507549,first,0.01,0.0,0.5,zeros,egreedy,0,2,False,False,1,-1,-1,1,-1,-1,-1,-1,-1,-1,288,0,420288,1,0.5,1.6000000000000003
0.8000000000000002,65881,0.29585399999999995,0.07415,0.2385665749513121,0.6931457059274712,first,0.01,0.0,0.5,zeros,egreedy,0,2,True,True,1,-1,-1,1,-1,-1,-1,-1,1,1,289,0,420289,1,0.5,1.6000000000000003
0.6566000000000001,74386,0.34587399999999996,0.2082,0.36442883547271615,0.693129861935279,second,0.1,0.95,0.5,random,boltzmann,1,2,False,False,-1,1,1,1,1,1,1,-1,-1,-1,252,0,420252,0,1.0,0.6566000000000001
0.8000000000000002,62533,0.16309599999999996,0.01154,0.131165905570007,1.3862863072288492,first,0.01,0.0,0.5,zeros,egreedy,0,4,False,True,1,-1,-1,1,-1,-1,-1,1,-1,1,290,0,420290,1,0.75,1.0666666666666669
0.8000000000000002,56101,0.28557399999999994,0.07586,0.23981803627750767,0.6931402524865337,first,0.01,0.0,0.5,zeros,egreedy,1,2,False,True,1,-1,-1,1,-1,-1,1,-1,-1,1,292,0,420292,1,0.5,1.6000000000000003
0.8000000000000002,64761,0.2910559999999999,0.07431,0.23851877256098733,0.6931459537543445,first,0.01,0.0,0.5,zeros,egreedy,1,2,True,False,1,-1,-1,1,-1,-1,1,-1,1,-1,293,0,420293,1,0.5,1.6000000000000003
0.8000000000000002,62501,0.16340999999999997,0.01082,0.12916954710766773,1.3862925889214275,first,0.01,0.0,0.5,zeros,egreedy,1,4,False,False,1,-1,-1,1,-1,-1,1,1,-1,-1,294,0,420294,1,0.75,1.0666666666666669
0.8000000000000002,62861,0.16322999999999996,0.01136,0.13056326857121797,1.3862791238253909,first,0.01,0.0,0.5,zeros,egreedy,0,4,True,False,1,-1,-1,1,-1,-1,-1,1,1,-1,291,0,420291,1,0.75,1.0666666666666669
0.8000000000000002,61865,0.16280599999999998,0.01075,0.12969273828553393,1.3862786683743837,first,0.01,0.0,0.5,zeros,egreedy,1,4,True,True,1,-1,-1,1,-1,-1,1,1,1,1,295,0,420295,1,0.75,1.0666666666666669
0.6487999999999999,98023,0.362298,0.21919,0.36640272815032365,0.6931470800928099,first,0.01,0.0,0.5,zeros,boltzmann,0,2,True,False,1,-1,-1,1,-1,1,-1,-1,1,-1,297,0,420297,1,0.5,1.2975999999999999
0.7294,86790,0.265812,0.0,0.26296459962512064,0.6931430907523698,second,0.1,0.95,0.0,random,boltzmann,0,2,False,False,-1,1,1,-1,1,1,-1,-1,-1,-1,216,0,420216,0,1.0,0.7294
0.8344000000000001,1000,0.170336,0.05582,0.2460326139031165,1.3862822992425934,first,0.01,0.0,0.5,zeros,boltzmann,0,4,False,False,1,-1,-1,1,-1,1,-1,1,-1,-1,298,0,420298,1,0.75,1.1125333333333336
0.8226000000000001,1000,0.17081199999999996,0.05617,0.24644849493555443,1.3862679186307005,first,0.01,0.0,0.5,zeros,boltzmann,0,4,True,True,1,-1,-1,1,-1,1,-1,1,1,1,299,0,420299,1,0.75,1.0968000000000002
0.6098,98022,0.36094800000000005,0.21869,0.36661443137988986,0.6931390532723234,first,0.01,0.0,0.5,zeros,boltzmann,1,2,False,False,1,-1,-1,1,-1,1,1,-1,-1,-1,300,0,420300,1,0.5,1.2196
0.8290000000000001,1000,0.16827799999999996,0.05481,0.24467225980073837,1.3862792940098938,first,0.01,0.0,0.5,zeros,boltzmann,1,4,False,True,1,-1,-1,1,-1,1,1,1,-1,1,302,0,420302,1,0.75,1.1053333333333335
0.8314000000000001,1000,0.17162199999999997,0.05782,0.24871326686769243,1.386282348143495,first,0.01,0.0,0.5,zeros,boltzmann,1,4,True,False,1,-1,-1,1,-1,1,1,1,1,-1,303,0,420303,1,0.75,1.1085333333333336
0.8000000000000002,64407,0.2957159999999999,0.07371,0.23816810731917906,0.6931400826896799,first,0.01,0.0,0.5,random,egreedy,0,2,False,True,1,-1,-1,1,1,-1,-1,-1,-1,1,304,0,420304,1,0.5,1.6000000000000003
0.8000000000000002,64728,0.29618999999999995,0.07293,0.2374006821809912,0.6931468356315342,first,0.01,0.0,0.5,random,egreedy,0,2,True,False,1,-1,-1,1,1,-1,-1,-1,1,-1,305,0,420305,1,0.5,1.6000000000000003
0.8000000000000002,63014,0.16332399999999997,0.01116,0.1299802716722811,1.3862805471228206,first,0.01,0.0,0.5,random,egreedy,0,4,False,False,1,-1,-1,1,1,-1,-1,1,-1,-1,306,0,420306,1,0.75,1.0666666666666669
0.8000000000000002,58801,0.16322199999999995,0.01162,0.13147082838409438,1.3862785249295337,first,0.01,0.0,0.5,random,egreedy,0,4,True,True,1,-1,-1,1,1,-1,-1,1,1,1,307,0,420307,1,0.75,1.0666666666666669
0.8000000000000002,57052,0.28543399999999997,0.07497,0.238938970542689,0.6931471804995124,first,0.01,0.0,0.5,random,egreedy,1,2,False,False,1,-1,-1,1,1,-1,1,-1,-1,-1,308,0,420308,1,0.5,1.6000000000000003
0.8000000000000002,66648,0.29162799999999994,0.0739,0.23870548719290052,0.6931467493852995,first,0.01,0.0,0.5,random,egreedy,1,2,True,True,1,-1,-1,1,1,-1,1,-1,1,1,309,0,420309,1,0.5,1.6000000000000003
0.8000000000000002,61930,0.16331199999999996,0.01149,0.13125391672632097,1.3862628506812666,first,0.01,0.0,0.5,random,egreedy,1,4,False,True,1,-1,-1,1,1,-1,1,1,-1,1,310,0,420310,1,0.75,1.0666666666666669
0.8000000000000002,61821,0.16377799999999995,0.01143,0.13148219163065392,1.386289197083363,first,0.01,0.0,0.5,random,egreedy,1,4,True,False,1,-1,-1,1,1,-1,1,1,1,-1,311,0,420311,1,0.75,1.0666666666666669
0.635,88060,0.36373199999999994,0.22157,0.3677975423735183,0.6931251251470284,first,0.01,0.0,0.5,zeros,boltzmann,0,2,False,True,1,-1,-1,1,-1,1,-1,-1,-1,1,296,0,420296,1,0.5,1.27
0.6356,91155,0.36215,0.21996,0.3671410866410895,0.6931271269251619,first,0.01,0.0,0.5,zeros,boltzmann,1,2,True,True,1,-1,-1,1,-1,1,1,-1,1,1,301,0,420301,1,0.5,1.2712
0.827,1000,0.16876999999999998,0.05441,0.2442627419399037,1.3862593340880505,first,0.01,0.0,0.5,random,boltzmann,0,4,False,True,1,-1,-1,1,1,1,-1,1,-1,1,314,0,420314,1,0.75,1.1026666666666667
0.6674000000000001,97374,0.31982999999999995,0.0,0.27282150043572445,0.6931467197578746,first,0.01,0.0,0.0,random,boltzmann,1,2,False,False,1,-1,-1,-1,1,1,1,-1,-1,-1,284,0,420284,1,0.5,1.3348000000000002
0.8246,1000,0.16968599999999998,0.05494,0.24480494562814695,1.386292063622872,first,0.01,0.0,0.5,random,boltzmann,0,4,True,False,1,-1,-1,1,1,1,-1,1,1,-1,315,0,420315,1,0.75,1.0994666666666666
0.641,1000,0.36121600000000004,0.21943,0.36712259715795215,0.6931421739806679,first,0.01,0.0,0.5,random,boltzmann,1,2,True,False,1,-1,-1,1,1,1,1,-1,1,-1,317,0,420317,1,0.5,1.282
0.8245999999999999,1000,0.17074599999999998,0.05658,0.2472306685749161,1.3862911126825153,first,0.01,0.0,0.5,random,boltzmann,1,4,False,False,1,-1,-1,1,1,1,1,1,-1,-1,318,0,420318,1,0.75,1.0994666666666666
0.8364000000000001,2322,0.17167199999999996,0.05721,0.24796758743029298,1.3862794519876784,first,0.01,0.0,0.5,random,boltzmann,1,4,True,True,1,-1,-1,1,1,1,1,1,1,1,319,0,420319,1,0.75,1.1152000000000002
0.8000000000000002,61893,0.27181599999999995,0.0,0.18516387915573598,0.6931464605577726,first,0.01,0.95,0.0,zeros,egreedy,0,2,False,False,1,-1,1,-1,-1,-1,-1,-1,-1,-1,320,0,420320,1,0.5,1.6000000000000003
0.8000000000000002,67260,0.27698799999999996,0.0,0.18586029122972983,0.6931349787083169,first,0.01,0.95,0.0,zeros,egreedy,0,2,True,True,1,-1,1,-1,-1,-1,-1,-1,1,1,321,0,420321,1,0.5,1.6000000000000003
0.8000000000000002,61648,0.15859999999999996,0.0,0.10863719436730679,1.3862907367609472,first,0.01,0.95,0.0,zeros,egreedy,0,4,False,True,1,-1,1,-1,-1,-1,-1,1,-1,1,322,0,420322,1,0.75,1.0666666666666669
0.8000000000000002,63099,0.15909799999999996,0.0,0.10787134186613233,1.3862911401349907,first,0.01,0.95,0.0,zeros,egreedy,0,4,True,False,1,-1,1,-1,-1,-1,-1,1,1,-1,323,0,420323,1,0.75,1.0666666666666669
0.5,83457,0.36779799999999996,0.0,0.20636916241531825,0.6930846830559552,first,0.01,0.95,0.0,zeros,egreedy,1,2,False,True,1,-1,1,-1,-1,-1,1,-1,-1,1,324,0,420324,1,0.5,1.0
0.3996,88968,0.404126,0.0,0.26733233273212575,0.6926293149568439,first,0.01,0.95,0.0,zeros,egreedy,1,2,True,False,1,-1,1,-1,-1,-1,1,-1,1,-1,325,0,420325,1,0.5,0.7992
0.8000000000000002,64176,0.15876799999999996,0.0,0.10895467945893833,1.3862877039234207,first,0.01,0.95,0.0,zeros,egreedy,1,4,False,False,1,-1,1,-1,-1,-1,1,1,-1,-1,326,0,420326,1,0.75,1.0666666666666669
0.8000000000000002,86887,0.15891999999999995,0.0,0.1115295189624702,1.386092903322606,first,0.01,0.95,0.0,zeros,egreedy,1,4,True,True,1,-1,1,-1,-1,-1,1,1,1,1,327,0,420327,1,0.75,1.0666666666666669
0.688,80908,0.319246,0.0,0.271456794875354,0.6931358517151645,first,0.01,0.0,0.0,zeros,boltzmann,0,2,False,False,1,-1,-1,-1,-1,1,-1,-1,-1,-1,264,0,420264,1,0.5,1.376
0.643,92381,0.362024,0.21794,0.3654359361420275,0.6931465759319058,first,0.01,0.0,0.5,random,boltzmann,0,2,False,False,1,-1,-1,1,1,1,-1,-1,-1,-1,312,0,420312,1,0.5,1.286
0.8418,1000,0.15245399999999998,0.0,0.18702881565149257,1.386290492766904,first,0.01,0.95,0.0,zeros,boltzmann,0,4,False,False,1,-1,1,-1,-1,1,-1,1,-1,-1,330,0,420330,1,0.75,1.1224
0.8418000000000002,1000,0.15195199999999998,0.0,0.18679237055083375,1.3862553741847976,first,0.01,0.95,0.0,zeros,boltzmann,0,4,True,True,1,-1,1,-1,-1,1,-1,1,1,1,331,0,420331,1,0.75,1.1224000000000003
0.6414000000000001,69611,0.362018,0.22027,0.36738667324223945,0.6931471765282,first,0.01,0.0,0.5,random,boltzmann,1,2,False,True,1,-1,-1,1,1,1,1,-1,-1,1,316,0,420316,1,0.5,1.2828000000000002
0.6396,95571,0.36260600000000004,0.22004,0.36691973068233874,0.6931423671045429,first,0.01,0.0,0.5,random,boltzmann,0,2,True,True,1,-1,-1,1,1,1,-1,-1,1,1,313,0,420313,1,0.5,1.2792
0.842,1000,0.14819999999999997,0.0,0.1844948779776826,1.3862832569208707,first,0.01,0.95,0.0,zeros,boltzmann,1,4,False,True,1,-1,1,-1,-1,1,1,1,-1,1,334,0,420334,1,0.75,1.1226666666666667
0.8492000000000001,1000,0.15470399999999998,0.0,0.1867861675392479,1.3862575435487585,first,0.01,0.95,0.0,zeros,boltzmann,1,4,True,False,1,-1,1,-1,-1,1,1,1,1,-1,335,0,420335,1,0.75,1.1322666666666668
0.8000000000000002,66567,0.27431399999999995,0.0,0.18426999051391954,0.6931465973578319,first,0.01,0.95,0.0,random,egreedy,0,2,False,True,1,-1,1,-1,1,-1,-1,-1,-1,1,336,0,420336,1,0.5,1.6000000000000003
0.6566000000000002,94428,0.32184599999999997,0.0,0.2662291349270398,0.6931355643129662,first,0.01,0.95,0.0,zeros,boltzmann,1,2,True,True,1,-1,1,-1,-1,1,1,-1,1,1,333,0,420333,1,0.5,1.3132000000000004
0.8000000000000002,64028,0.27615399999999996,0.0,0.18588213546223317,0.6931416693478208,first,0.01,0.95,0.0,random,egreedy,0,2,True,False,1,-1,1,-1,1,-1,-1,-1,1,-1,337,0,420337,1,0.5,1.6000000000000003
0.8000000000000002,59653,0.15918599999999994,0.0,0.10793802575552322,1.386274913019741,first,0.01,0.95,0.0,random,egreedy,0,4,False,False,1,-1,1,-1,1,-1,-1,1,-1,-1,338,0,420338,1,0.75,1.0666666666666669
0.4000000000000001,85129,0.4018899999999999,0.0,0.22849076108236852,0.693137588327275,first,0.01,0.95,0.0,random,egreedy,1,2,False,False,1,-1,1,-1,1,-1,1,-1,-1,-1,340,0,420340,1,0.5,0.8000000000000002
0.5999999999999998,81796,0.33841799999999994,0.0,0.1964465761371269,0.6931458683573714,first,0.01,0.95,0.0,random,egreedy,1,2,True,True,1,-1,1,-1,1,-1,1,-1,1,1,341,0,420341,1,0.5,1.1999999999999995
0.8000000000000002,61118,0.15964199999999998,0.0,0.10950265675315826,1.386284194223812,first,0.01,0.95,0.0,random,egreedy,0,4,True,True,1,-1,1,-1,1,-1,-1,1,1,1,339,0,420339,1,0.75,1.0666666666666669
0.8052,58777,0.158124,0.0,0.11186420617874153,1.3862658719209098,first,0.01,0.95,0.0,random,egreedy,1,4,True,False,1,-1,1,-1,1,-1,1,1,1,-1,343,0,420343,1,0.75,1.0736
0.8000000000000002,85314,0.15620799999999996,0.0,0.11087227216937513,1.3862746221543971,first,0.01,0.95,0.0,random,egreedy,1,4,False,True,1,-1,1,-1,1,-1,1,1,-1,1,342,0,420342,1,0.75,1.0666666666666669
0.6728000000000001,40036,0.319698,0.0,0.2718926052617099,0.6931398843402004,first,0.01,0.95,0.0,zeros,boltzmann,1,2,False,False,1,-1,1,-1,-1,1,1,-1,-1,-1,332,0,420332,1,0.5,1.3456000000000001
0.8492000000000001,1000,0.15208399999999997,0.0,0.18729670831063744,1.3862791047492635,first,0.01,0.95,0.0,random,boltzmann,0,4,False,True,1,-1,1,-1,1,1,-1,1,-1,1,346,0,420346,1,0.75,1.1322666666666668
0.8474,1000,0.15220199999999998,0.0,0.1862357409199426,1.3862905450828928,first,0.01,0.95,0.0,random,boltzmann,0,4,True,False,1,-1,1,-1,1,1,-1,1,1,-1,347,0,420347,1,0.75,1.1298666666666668
0.683,31247,0.30758399999999997,0.0,0.2661700263816345,0.6931450587564447,first,0.01,0.95,0.0,random,boltzmann,1,2,False,True,1,-1,1,-1,1,1,1,-1,-1,1,348,0,420348,1,0.5,1.366
0.6822,62513,0.32980799999999993,0.0,0.2656499259100217,0.6931450587564447,first,0.01,0.95,0.0,random,boltzmann,1,2,True,False,1,-1,1,-1,1,1,1,-1,1,-1,349,0,420349,1,0.5,1.3644
0.838,1000,0.15121799999999996,0.0,0.18639720082662184,1.38629085537301,first,0.01,0.95,0.0,random,boltzmann,1,4,False,False,1,-1,1,-1,1,1,1,1,-1,-1,350,0,420350,1,0.75,1.1173333333333333
0.8518,1000,0.15117599999999998,0.0,0.1864516479519556,1.38628108557555,first,0.01,0.95,0.0,random,boltzmann,1,4,True,True,1,-1,1,-1,1,1,1,1,1,1,351,0,420351,1,0.75,1.1357333333333333
0.8000000000000002,68734,0.3004779999999999,0.07618,0.2405039948025812,0.6931418372532074,first,0.01,0.95,0.5,zeros,egreedy,0,2,False,True,1,-1,1,1,-1,-1,-1,-1,-1,1,352,0,420352,1,0.5,1.6000000000000003
0.8000000000000002,64621,0.29536199999999996,0.07568,0.23998851838369267,0.6931467870503987,first,0.01,0.95,0.5,zeros,egreedy,0,2,True,False,1,-1,1,1,-1,-1,-1,-1,1,-1,353,0,420353,1,0.5,1.6000000000000003
