avg_rev_last_1000,avg_rev_all,time_to_converge,no_sale_rate,price_volatility,winner_entropy,theoretical_revenue_discrete,discretization_gap,auction_type,auction_type_coded,n_bidders,n_bidders_coded,reserve_price,reserve_price_coded,exploration_intensity,exploration_intensity_coded,context_richness,context_richness_coded,lam,lam_coded,memory_decay,memory_decay_coded,eta,eta_linear_coded,eta_quadratic_coded,cell_id,replicate,seed,auction_type_code,theoretical_revenue,ratio_to_theory
0.8987999999999999,0.872064,94000,0.0,0.10960275104211571,1.3861492876022397,0.609549,-0.00954900000000003,second,-1,4,1,0.0,-1,low,-1,rich,1,0.1,-1,0.999,1,0.0,-1,1,37,0,420037,0,0.5992566316478877,1.499858245253627
0.7701000000000001,0.7762490000000002,2000,0.0,0.09495497678373682,1.386290901946296,0.610376,-0.010376000000000052,second,-1,4,1,0.0,-1,low,-1,rich,1,5.0,1,1.0,-1,0.0,-1,1,38,0,420038,0,0.5992566316478877,1.2850921614038924
0.7421000000000001,0.733134,2000,0.0,0.0626379312477671,1.386264811301333,0.609477,-0.009477000000000069,second,-1,4,1,0.0,-1,low,-1,rich,1,5.0,1,0.999,1,0.0,-1,1,39,0,420039,0,0.5992566316478877,1.238367605476988
0.7950000000000002,0.7863979999999999,7000,0.0,0.0339209927773348,1.3862673703233204,0.609227,-0.009226999999999985,second,-1,4,1,0.0,-1,high,1,minimal,-1,0.1,-1,1.0,-1,0.0,-1,1,40,0,420040,0,0.5992566316478877,1.3266436414960323
0.7937000000000001,0.788938,5000,0.0,0.0312638513302504,1.3862353798198566,0.609039,-0.00903900000000002,second,-1,4,1,0.0,-1,high,1,minimal,-1,0.1,-1,0.999,1,0.0,-1,1,41,0,420041,0,0.5992566316478877,1.3244742871137116
0.7978000000000002,0.7877,7000,0.0,0.03592525434843851,1.386293270348495,0.609139,-0.009139000000000008,second,-1,4,1,0.0,-1,high,1,minimal,-1,5.0,1,1.0,-1,0.0,-1,1,42,0,420042,0,0.5992566316478877,1.3313160970887228
0.7968000000000002,0.789863,4000,0.0,0.027573482261042035,1.3861936975806382,0.609109,-0.009109000000000034,second,-1,4,1,0.0,-1,high,1,minimal,-1,5.0,1,0.999,1,0.0,-1,1,43,0,420043,0,0.5992566316478877,1.3296473629484762
0.7885,0.731227,61000,0.0,0.16795345233427025,1.386170647243437,0.6094919999999999,-0.009491999999999945,second,-1,4,1,0.0,-1,high,1,rich,1,0.1,-1,1.0,-1,0.0,-1,1,44,0,420044,0,0.5992566316478877,1.315796869584429
0.8464000000000002,0.7827660000000002,38000,0.0,0.09645752316434421,1.386237742321725,0.610421,-0.010421000000000014,second,-1,4,1,0.0,-1,high,1,rich,1,0.1,-1,0.999,1,0.0,-1,1,45,0,420045,0,0.5992566316478877,1.4124165763047065
0.7381000000000001,0.724546,16000,0.0,0.11779764163598523,1.3862843162624165,0.6102259999999999,-0.010225999999999957,second,-1,4,1,0.0,-1,high,1,rich,1,5.0,1,1.0,-1,0.0,-1,1,46,0,420046,0,0.5992566316478877,1.2316926689160017
0.6971999999999998,0.6950689999999999,2000,0.00038,0.06339214008788771,1.3845670927666156,0.609916,-0.009916000000000036,second,-1,4,1,0.0,-1,high,1,rich,1,5.0,1,0.999,1,0.0,-1,1,47,0,420047,0,0.5992566316478877,1.163441442579916
0.8400000000000002,0.7989450000000001,49000,0.0,0.08217049348762608,1.3862545359026333,0.609175,-0.009175000000000044,second,-1,4,1,0.3,1,low,-1,minimal,-1,0.1,-1,1.0,-1,0.0,-1,1,48,0,420048,0,0.5992566316478877,1.4017366778071285
0.6923999999999999,0.688651,3000,0.00097,0.0833940350787629,1.3796760553954552,0.608934,-0.008933999999999997,second,-1,4,1,0.3,1,low,-1,minimal,-1,0.1,-1,0.999,1,0.0,-1,1,49,0,420049,0,0.5992566316478877,1.1554315187067326
0.6971999999999998,0.695308,2000,0.00021,0.05210694326428941,1.3846457834424635,0.6102270000000001,-0.010227000000000097,second,-1,4,1,0.3,1,low,-1,minimal,-1,5.0,1,1.0,-1,0.0,-1,1,50,0,420050,0,0.5992566316478877,1.163441442579916
0.6735999999999999,0.7326539999999999,69000,0.00161,0.05154084719857869,1.3713019154386057,0.610727,-0.010727000000000042,second,-1,4,1,0.3,1,low,-1,minimal,-1,5.0,1,0.999,1,0.0,-1,1,51,0,420051,0,0.5992566316478877,1.1240593168700967
0.6657000000000001,0.659747,28000,0.01256,0.17443146227414116,1.3859929273645886,0.60943,-0.00943000000000005,second,-1,4,1,0.3,1,low,-1,rich,1,0.1,-1,1.0,-1,0.0,-1,1,52,0,420052,0,0.5992566316478877,1.1108763171621492
0.6570000000000001,0.646642,23000,0.01856,0.13411310761130443,1.3862497554328281,0.609689,-0.009689000000000059,second,-1,4,1,0.3,1,low,-1,rich,1,0.1,-1,0.999,1,0.0,-1,1,53,0,420053,0,0.5992566316478877,1.0963583301420041
0.6367999999999999,0.63995,2000,0.00994,0.14313156948674122,1.3694048445093163,0.61047,-0.01046999999999998,second,-1,4,1,0.3,1,low,-1,rich,1,5.0,1,1.0,-1,0.0,-1,1,54,0,420054,0,0.5992566316478877,1.0626499005090226
0.6504000000000001,0.64845,72000,0.02062,0.13242731235600144,1.3862425023160698,0.610312,-0.010311999999999988,second,-1,4,1,0.3,1,low,-1,rich,1,5.0,1,0.999,1,0.0,-1,1,55,0,420055,0,0.5992566316478877,1.0853446848163766
0.7115999999999999,0.6940320000000001,72000,0.00097,0.08084827010426357,1.3851250592659201,0.609564,-0.009564000000000017,second,-1,4,1,0.3,1,high,1,minimal,-1,0.1,-1,1.0,-1,0.0,-1,1,56,0,420056,0,0.5992566316478877,1.187471214199467
0.6235,0.6818640000000001,100000,0.00416,0.08555383712398612,1.3722991844542076,0.609595,-0.00959500000000002,second,-1,4,1,0.3,1,high,1,minimal,-1,0.1,-1,0.999,1,0.0,-1,1,57,0,420057,0,0.5992566316478877,1.0404557364437435
0.6896999999999999,0.6882910000000001,17000,0.00107,0.0858974852329768,1.3843121586591975,0.6115710000000001,-0.011571000000000109,second,-1,4,1,0.3,1,high,1,minimal,-1,5.0,1,1.0,-1,0.0,-1,1,58,0,420058,0,0.5992566316478877,1.1509259365280669
0.6495,0.6795910000000001,95000,0.00406,0.09485472816955594,1.377640602945515,0.6097039999999999,-0.009703999999999935,second,-1,4,1,0.3,1,high,1,minimal,-1,5.0,1,0.999,1,0.0,-1,1,59,0,420059,0,0.5992566316478877,1.0838428240901543
0.6387999999999999,0.6360180000000001,20000,0.00947,0.18015643106279153,1.38624674620745,0.6104489999999999,-0.01044899999999993,second,-1,4,1,0.3,1,high,1,rich,1,0.1,-1,1.0,-1,0.0,-1,1,60,0,420060,0,0.5992566316478877,1.0659873687895158
0.4955,0.49613399999999996,5000,0.0,0.04686847601533465,0.6931315004759901,0.336089,-0.002755666666666712,second,-1,4,1,0.3,1,high,1,rich,1,0.1,-1,0.999,1,0.0,-1,1,61,0,420061,0,0.5992566316478877,0.8268577664921809
0.694,0.6646789999999999,95000,0.0119,0.1880283245081727,1.3862568107353423,0.610425,-0.010425000000000018,second,-1,4,1,0.3,1,high,1,rich,1,5.0,1,1.0,-1,0.0,-1,1,62,0,420062,0,0.5992566316478877,1.1581014933311273
0.4955,0.49802300000000005,55000,0.0,0.05221485871856785,0.6931130663700177,0.336405,-0.0030716666666666947,second,-1,4,1,0.3,1,high,1,rich,1,5.0,1,0.999,1,0.0,-1,1,63,0,420063,0,0.5992566316478877,0.8268577664921809
0.6908000000000001,0.6816239999999999,6000,0.00798,0.17472199868964766,1.3862685482114234,0.610623,-0.010623000000000049,first,1,2,-1,0.0,-1,low,-1,minimal,-1,0.1,-1,1.0,-1,0.0,-1,1,64,0,420064,1,0.3328919244329473,2.0751479663458894
0.6202000000000002,0.6519970000000002,89000,0.01411,0.14409331897190744,1.3860633988293516,0.6099910000000001,-0.009991000000000083,first,1,2,-1,0.0,-1,low,-1,minimal,-1,0.1,-1,0.999,1,0.0,-1,1,65,0,420065,1,0.3328919244329473,1.8630671232306324
0.39520000000000005,0.396583,1000,0.0,0.03645029644598244,0.6931445813556933,0.336573,-0.0032396666666666962,first,1,2,-1,0.0,-1,low,-1,minimal,-1,5.0,1,1.0,-1,0.0,-1,1,66,0,420066,1,0.3328919244329473,1.187172084973792
0.0,0.0,100000,0.0,0.0,0.6931452597567156,0.335645,-0.002311666666666712,first,1,2,-1,0.0,-1,low,-1,minimal,-1,5.0,1,0.999,1,0.0,-1,1,67,0,420067,1,0.3328919244329473,0.0
0.3098,0.310848,16000,0.0,0.1310485440438008,0.6930831079895023,0.336419,-0.0030856666666667087,first,1,2,-1,0.0,-1,low,-1,rich,1,0.1,-1,1.0,-1,0.0,-1,1,68,0,420068,1,0.3328919244329473,0.9306323682309735
0.28270000000000006,0.278783,100000,0.0,0.13590562501603826,0.6931464605577726,0.336271,-0.0029376666666666718,first,1,2,-1,0.0,-1,low,-1,rich,1,0.1,-1,0.999,1,0.0,-1,1,69,0,420069,1,0.3328919244329473,0.849224565845372
0.09950000000000002,0.105889,3000,0.0,0.05576934354105309,0.6931468917579175,0.336176,-0.00284266666666666,first,1,2,-1,0.0,-1,low,-1,rich,1,5.0,1,1.0,-1,0.0,-1,1,70,0,420070,1,0.3328919244329473,0.2988958058069137
0.09630000000000001,0.097235,3000,0.0,0.022659540485190782,0.6931456667571814,0.336744,-0.003410666666666673,first,1,2,-1,0.0,-1,low,-1,rich,1,5.0,1,0.999,1,0.0,-1,1,71,0,420071,1,0.3328919244329473,0.28928307637392753
0.18200000000000002,0.189729,6000,0.0,0.06435686877870923,0.6931283306395053,0.336293,-0.0029596666666666938,first,1,2,-1,0.0,-1,high,1,minimal,-1,0.1,-1,1.0,-1,0.0,-1,1,72,0,420072,1,0.3328919244329473,0.5467239865010884
0.0,0.008423,100000,0.0,0.06666748136085539,0.6931459005573992,0.33619299999999996,-0.0028596666666666493,first,1,2,-1,0.0,-1,high,1,minimal,-1,0.1,-1,0.999,1,0.0,-1,1,73,0,420073,1,0.3328919244329473,0.0
0.19800000000000004,0.21164699999999997,7000,0.0,0.06794444341519032,0.6931457693572816,0.335838,-0.0025046666666667106,first,1,2,-1,0.0,-1,high,1,minimal,-1,5.0,1,1.0,-1,0.0,-1,1,74,0,420074,1,0.3328919244329473,0.5947876336660193
0.0989,0.10458,3000,0.0,0.05030927946214297,0.6931359467158789,0.336447,-0.0031136666666666812,first,1,2,-1,0.0,-1,high,1,minimal,-1,5.0,1,0.999,1,0.0,-1,1,75,0,420075,1,0.3328919244329473,0.2970934190382288
0.30360000000000004,0.31367,64000,0.0,0.13277549133782185,0.6931469213579229,0.33682399999999996,-0.003490666666666642,first,1,2,-1,0.0,-1,high,1,rich,1,0.1,-1,1.0,-1,0.0,-1,1,76,0,420076,1,0.3328919244329473,0.9120077049545628
0.28300000000000003,0.31259600000000004,100000,0.0,0.12853847977940303,0.6931468605579112,0.33596600000000004,-0.0026326666666667276,first,1,2,-1,0.0,-1,high,1,rich,1,0.1,-1,0.999,1,0.0,-1,1,77,0,420077,1,0.3328919244329473,0.8501257592297143
0.31020000000000003,0.326615,49000,0.0,0.1321004987689297,0.6928460445290956,0.33563399999999993,-0.0023006666666666176,first,1,2,-1,0.0,-1,high,1,rich,1,5.0,1,1.0,-1,0.0,-1,1,78,0,420078,1,0.3328919244329473,0.9318339594100968
0.3286,0.315316,100000,0.0,0.1216339596658762,0.6930675462440483,0.33648900000000004,-0.0031556666666667232,first,1,2,-1,0.0,-1,high,1,rich,1,5.0,1,0.999,1,0.0,-1,1,79,0,420079,1,0.3328919244329473,0.9871071536497672
0.497,0.501741,13000,0.00843,0.026010144252532428,0.6931467777450934,0.336523,-0.0031896666666667017,first,1,2,-1,0.3,1,low,-1,minimal,-1,0.1,-1,1.0,-1,0.0,-1,1,80,0,420080,1,0.3328919244329473,1.4929770400606643
0.4955,0.49849099999999996,9000,0.00853,0.019668219341702996,0.6931305967039345,0.3360310000000001,-0.002697666666666765,first,1,2,-1,0.3,1,low,-1,minimal,-1,0.1,-1,0.999,1,0.0,-1,1,81,0,420081,1,0.3328919244329473,1.488471073138952
0.29879999999999995,0.29753,1000,0.00853,0.006214615984655836,0.6931445595825589,0.336796,-0.0034626666666666694,first,1,2,-1,0.3,1,low,-1,minimal,-1,5.0,1,1.0,-1,0.0,-1,1,82,0,420082,1,0.3328919244329473,0.8975886108050833
0.5969999999999998,0.593502,1000,0.01001,0.01396089189592121,0.6931397749722432,0.33631300000000003,-0.0029796666666667138,first,1,2,-1,0.3,1,low,-1,minimal,-1,5.0,1,0.999,1,0.0,-1,1,83,0,420083,1,0.3328919244329473,1.7933748348414813
0.3290999999999999,0.32868299999999995,10000,0.13038,0.09864386444042396,0.6931031557311013,0.33610200000000007,-0.0027686666666667525,first,1,2,-1,0.3,1,low,-1,rich,1,0.1,-1,1.0,-1,0.0,-1,1,84,0,420084,1,0.3328919244329473,0.988609142623671
0.30279999999999996,0.33950400000000003,100000,0.10945,0.08869406426920955,0.6882268646844769,0.33682700000000004,-0.003493666666666728,first,1,2,-1,0.3,1,low,-1,rich,1,0.1,-1,0.999,1,0.0,-1,1,85,0,420085,1,0.3328919244329473,0.9096045225963161
0.2598,0.273377,7000,0.11492,0.048872392858642824,0.6924728554815818,0.336675,-0.003341666666666687,first,1,2,-1,0.3,1,low,-1,rich,1,5.0,1,1.0,-1,0.0,-1,1,86,0,420086,1,0.3328919244329473,0.7804334708405645
0.26789999999999997,0.269128,3000,0.10352,0.009479718675509901,0.6931351358606268,0.335785,-0.0024516666666666853,first,1,2,-1,0.3,1,low,-1,rich,1,5.0,1,0.999,1,0.0,-1,1,87,0,420087,1,0.3328919244329473,0.8047656922178107
0.29699999999999993,0.31122299999999997,8000,0.00923,0.06033406274037743,0.6931471792845469,0.33702100000000007,-0.0036876666666667557,first,1,2,-1,0.3,1,high,1,minimal,-1,0.1,-1,1.0,-1,0.0,-1,1,88,0,420088,1,0.3328919244329473,0.8921814504990286
0.3980000000000001,0.400561,5000,0.01082,0.034982531348098485,0.6931456688201774,0.33660199999999996,-0.003268666666666642,first,1,2,-1,0.3,1,high,1,minimal,-1,0.1,-1,0.999,1,0.0,-1,1,89,0,420089,1,0.3328919244329473,1.1955832232276549
0.2975999999999999,0.30999799999999994,13000,0.0086,0.05443255003009401,0.6931146226221445,0.335715,-0.002381666666666671,first,1,2,-1,0.3,1,high,1,minimal,-1,5.0,1,1.0,-1,0.0,-1,1,90,0,420090,1,0.3328919244329473,0.8939838372677135
0.3948000000000001,0.401576,9000,0.01147,0.0367732897399149,0.6931468280681632,0.33618700000000007,-0.0028536666666667543,first,1,2,-1,0.3,1,high,1,minimal,-1,5.0,1,0.999,1,0.0,-1,1,91,0,420091,1,0.3328919244329473,1.185970493794669
0.3577,0.357857,53000,0.13111,0.08784484452027934,0.6931358841037676,0.336537,-0.0032036666666666602,first,1,2,-1,0.3,1,high,1,rich,1,0.1,-1,1.0,-1,0.0,-1,1,92,0,420092,1,0.3328919244329473,1.0745229119309851
0.29169999999999996,0.30576,92000,0.08807,0.07804838910196815,0.6926625085287499,0.33639899999999995,-0.0030656666666666332,first,1,2,-1,0.3,1,high,1,rich,1,0.1,-1,0.999,1,0.0,-1,1,93,0,420093,1,0.3328919244329473,0.8762603673756453
0.34179999999999994,0.36277,36000,0.1267,0.09520059535895456,0.6924226277784512,0.335795,-0.0024616666666666953,first,1,2,-1,0.3,1,high,1,rich,1,5.0,1,1.0,-1,0.0,-1,1,94,0,420094,1,0.3328919244329473,1.026759662560835
0.2754,0.279685,7000,0.08594,0.03898760713558396,0.6931400162568373,0.33648199999999995,-0.003148666666666633,first,1,2,-1,0.3,1,high,1,rich,1,5.0,1,0.999,1,0.0,-1,1,95,0,420095,1,0.3328919244329473,0.8272955268263721
0.5999999999999998,0.600525,1000,0.0,0.014785951947710367,1.3862664683904633,0.6360889999999999,-0.03608899999999993,first,1,4,1,0.0,-1,low,-1,minimal,-1,0.1,-1,1.0,-1,0.0,-1,1,96,0,420096,1,0.6002533648616141,0.9995779034713571
0.5999999999999998,0.60139,1000,0.0,0.01875281045603565,1.3862761023671508,0.636868,-0.03686800000000001,first,1,4,1,0.0,-1,low,-1,minimal,-1,0.1,-1,0.999,1,0.0,-1,1,97,0,420097,1,0.6002533648616141,0.9995779034713571
0.5993999999999998,0.600892,1000,0.0,0.01697069049862144,1.3862694378754812,0.636625,-0.03662500000000002,first,1,4,1,0.0,-1,low,-1,minimal,-1,5.0,1,1.0,-1,0.0,-1,1,98,0,420098,1,0.6002533648616141,0.9985783255678858
0.5999999999999998,0.600717,1000,0.0,0.018449550428126966,1.3862887913092954,0.636432,-0.03643200000000002,first,1,4,1,0.0,-1,low,-1,minimal,-1,5.0,1,0.999,1,0.0,-1,1,99,0,420099,1,0.6002533648616141,0.9995779034713571
0.5897,0.5971300000000002,4000,0.0,0.13796580409652243,1.385938790680037,0.635536,-0.03553600000000001,first,1,4,1,0.0,-1,low,-1,rich,1,0.1,-1,1.0,-1,0.0,-1,1,100,0,420100,1,0.6002533648616141,0.9824184827950992
0.576,0.590064,3000,0.0,0.1422001262446697,1.3862364230928055,0.6360819999999999,-0.03608199999999995,first,1,4,1,0.0,-1,low,-1,rich,1,0.1,-1,0.999,1,0.0,-1,1,101,0,420101,1,0.6002533648616141,0.9595947873325031
0.6104999999999999,0.6091679999999999,2000,0.0,0.0527100348700321,1.385929009353773,0.635987,-0.03598699999999999,first,1,4,1,0.0,-1,low,-1,rich,1,5.0,1,1.0,-1,0.0,-1,1,102,0,420102,1,0.6002533648616141,1.0170705167821061
